City_ID,City_Name,City_Weather_URL
7531790,Jaworzno,http://api.openweathermap.org/data/2.5/weather?id=7531790&APPID=6fb692f7f116da3300853ca46962f8b5
6940691,Salh,http://api.openweathermap.org/data/2.5/weather?id=6940691&APPID=6fb692f7f116da3300853ca46962f8b5
1599143,Ban Phae,http://api.openweathermap.org/data/2.5/weather?id=1599143&APPID=6fb692f7f116da3300853ca46962f8b5
3112744,Puente de los Fierros,http://api.openweathermap.org/data/2.5/weather?id=3112744&APPID=6fb692f7f116da3300853ca46962f8b5
4693832,Godley,http://api.openweathermap.org/data/2.5/weather?id=4693832&APPID=6fb692f7f116da3300853ca46962f8b5
3001006,Les Fougères,http://api.openweathermap.org/data/2.5/weather?id=3001006&APPID=6fb692f7f116da3300853ca46962f8b5
3600906,Tepanguare,http://api.openweathermap.org/data/2.5/weather?id=3600906&APPID=6fb692f7f116da3300853ca46962f8b5
2645216,Kirkton of Auchterhouse,http://api.openweathermap.org/data/2.5/weather?id=2645216&APPID=6fb692f7f116da3300853ca46962f8b5
731103,Govedartsi,http://api.openweathermap.org/data/2.5/weather?id=731103&APPID=6fb692f7f116da3300853ca46962f8b5
6614974,Lorcières,http://api.openweathermap.org/data/2.5/weather?id=6614974&APPID=6fb692f7f116da3300853ca46962f8b5
2871663,Meschenich,http://api.openweathermap.org/data/2.5/weather?id=2871663&APPID=6fb692f7f116da3300853ca46962f8b5
3051657,Harta,http://api.openweathermap.org/data/2.5/weather?id=3051657&APPID=6fb692f7f116da3300853ca46962f8b5
6357223,Fuente la Lancha,http://api.openweathermap.org/data/2.5/weather?id=6357223&APPID=6fb692f7f116da3300853ca46962f8b5
264501,Asimion,http://api.openweathermap.org/data/2.5/weather?id=264501&APPID=6fb692f7f116da3300853ca46962f8b5
6555907,Dogern,http://api.openweathermap.org/data/2.5/weather?id=6555907&APPID=6fb692f7f116da3300853ca46962f8b5
4905367,Park Ridge,http://api.openweathermap.org/data/2.5/weather?id=4905367&APPID=6fb692f7f116da3300853ca46962f8b5
3584958,Las Flores,http://api.openweathermap.org/data/2.5/weather?id=3584958&APPID=6fb692f7f116da3300853ca46962f8b5
7286307,Le Landeron,http://api.openweathermap.org/data/2.5/weather?id=7286307&APPID=6fb692f7f116da3300853ca46962f8b5
4628044,Harrogate,http://api.openweathermap.org/data/2.5/weather?id=4628044&APPID=6fb692f7f116da3300853ca46962f8b5
1808490,Henggouqiao,http://api.openweathermap.org/data/2.5/weather?id=1808490&APPID=6fb692f7f116da3300853ca46962f8b5
1917490,Dengfang,http://api.openweathermap.org/data/2.5/weather?id=1917490&APPID=6fb692f7f116da3300853ca46962f8b5
6359664,Genevilla,http://api.openweathermap.org/data/2.5/weather?id=6359664&APPID=6fb692f7f116da3300853ca46962f8b5
3070724,Mikulcice,http://api.openweathermap.org/data/2.5/weather?id=3070724&APPID=6fb692f7f116da3300853ca46962f8b5
6454504,Diusse,http://api.openweathermap.org/data/2.5/weather?id=6454504&APPID=6fb692f7f116da3300853ca46962f8b5
3498418,Los Hidalgos,http://api.openweathermap.org/data/2.5/weather?id=3498418&APPID=6fb692f7f116da3300853ca46962f8b5
8181648,Bern / Wankdorf,http://api.openweathermap.org/data/2.5/weather?id=8181648&APPID=6fb692f7f116da3300853ca46962f8b5
2293549,Abengourou,http://api.openweathermap.org/data/2.5/weather?id=2293549&APPID=6fb692f7f116da3300853ca46962f8b5
2521221,Bayarcal,http://api.openweathermap.org/data/2.5/weather?id=2521221&APPID=6fb692f7f116da3300853ca46962f8b5
6448426,Brouqueyran,http://api.openweathermap.org/data/2.5/weather?id=6448426&APPID=6fb692f7f116da3300853ca46962f8b5
6540332,Carate Brianza,http://api.openweathermap.org/data/2.5/weather?id=6540332&APPID=6fb692f7f116da3300853ca46962f8b5
5847486,Kailua,http://api.openweathermap.org/data/2.5/weather?id=5847486&APPID=6fb692f7f116da3300853ca46962f8b5
5377775,North Richmond,http://api.openweathermap.org/data/2.5/weather?id=5377775&APPID=6fb692f7f116da3300853ca46962f8b5
3184368,Qerek,http://api.openweathermap.org/data/2.5/weather?id=3184368&APPID=6fb692f7f116da3300853ca46962f8b5
767647,Krasne,http://api.openweathermap.org/data/2.5/weather?id=767647&APPID=6fb692f7f116da3300853ca46962f8b5
2161764,Kawarren,http://api.openweathermap.org/data/2.5/weather?id=2161764&APPID=6fb692f7f116da3300853ca46962f8b5
6534879,Fresonara,http://api.openweathermap.org/data/2.5/weather?id=6534879&APPID=6fb692f7f116da3300853ca46962f8b5
3902685,Tomas Barron,http://api.openweathermap.org/data/2.5/weather?id=3902685&APPID=6fb692f7f116da3300853ca46962f8b5
2974748,Servon,http://api.openweathermap.org/data/2.5/weather?id=2974748&APPID=6fb692f7f116da3300853ca46962f8b5
6615624,Miribel,http://api.openweathermap.org/data/2.5/weather?id=6615624&APPID=6fb692f7f116da3300853ca46962f8b5
6548494,Mildenau,http://api.openweathermap.org/data/2.5/weather?id=6548494&APPID=6fb692f7f116da3300853ca46962f8b5
711348,Buchach,http://api.openweathermap.org/data/2.5/weather?id=711348&APPID=6fb692f7f116da3300853ca46962f8b5
2951311,Beiseförth,http://api.openweathermap.org/data/2.5/weather?id=2951311&APPID=6fb692f7f116da3300853ca46962f8b5
5330056,Bootjack,http://api.openweathermap.org/data/2.5/weather?id=5330056&APPID=6fb692f7f116da3300853ca46962f8b5
6535068,Volpeglino,http://api.openweathermap.org/data/2.5/weather?id=6535068&APPID=6fb692f7f116da3300853ca46962f8b5
3209198,Heuckewalde,http://api.openweathermap.org/data/2.5/weather?id=3209198&APPID=6fb692f7f116da3300853ca46962f8b5
3207702,Elbingen-Mähren,http://api.openweathermap.org/data/2.5/weather?id=3207702&APPID=6fb692f7f116da3300853ca46962f8b5
2732626,Vila Frescainha,http://api.openweathermap.org/data/2.5/weather?id=2732626&APPID=6fb692f7f116da3300853ca46962f8b5
3866396,Aldea Brasilera,http://api.openweathermap.org/data/2.5/weather?id=3866396&APPID=6fb692f7f116da3300853ca46962f8b5
6427277,Landes-sur-Ajon,http://api.openweathermap.org/data/2.5/weather?id=6427277&APPID=6fb692f7f116da3300853ca46962f8b5
2293107,Akoupe,http://api.openweathermap.org/data/2.5/weather?id=2293107&APPID=6fb692f7f116da3300853ca46962f8b5
2658223,Urnasch,http://api.openweathermap.org/data/2.5/weather?id=2658223&APPID=6fb692f7f116da3300853ca46962f8b5
1831095,Khétt Kândal,http://api.openweathermap.org/data/2.5/weather?id=1831095&APPID=6fb692f7f116da3300853ca46962f8b5
1185755,Unāisār,http://api.openweathermap.org/data/2.5/weather?id=1185755&APPID=6fb692f7f116da3300853ca46962f8b5
3865605,Apolinario Saravia,http://api.openweathermap.org/data/2.5/weather?id=3865605&APPID=6fb692f7f116da3300853ca46962f8b5
3615683,Wiwili,http://api.openweathermap.org/data/2.5/weather?id=3615683&APPID=6fb692f7f116da3300853ca46962f8b5
3166265,Spigno Monferrato,http://api.openweathermap.org/data/2.5/weather?id=3166265&APPID=6fb692f7f116da3300853ca46962f8b5
3097232,Jemielno,http://api.openweathermap.org/data/2.5/weather?id=3097232&APPID=6fb692f7f116da3300853ca46962f8b5
2913627,Gunserode,http://api.openweathermap.org/data/2.5/weather?id=2913627&APPID=6fb692f7f116da3300853ca46962f8b5
8010628,Caminha,http://api.openweathermap.org/data/2.5/weather?id=8010628&APPID=6fb692f7f116da3300853ca46962f8b5
3052026,Gyongyospata,http://api.openweathermap.org/data/2.5/weather?id=3052026&APPID=6fb692f7f116da3300853ca46962f8b5
691693,Terebovlya,http://api.openweathermap.org/data/2.5/weather?id=691693&APPID=6fb692f7f116da3300853ca46962f8b5
1508943,Borodino,http://api.openweathermap.org/data/2.5/weather?id=1508943&APPID=6fb692f7f116da3300853ca46962f8b5
559917,Gorki,http://api.openweathermap.org/data/2.5/weather?id=559917&APPID=6fb692f7f116da3300853ca46962f8b5
2325060,Pankshin,http://api.openweathermap.org/data/2.5/weather?id=2325060&APPID=6fb692f7f116da3300853ca46962f8b5
2978317,Saint-Martin-dHeres,http://api.openweathermap.org/data/2.5/weather?id=2978317&APPID=6fb692f7f116da3300853ca46962f8b5
2885066,Kövenig,http://api.openweathermap.org/data/2.5/weather?id=2885066&APPID=6fb692f7f116da3300853ca46962f8b5
3168558,San Bassano,http://api.openweathermap.org/data/2.5/weather?id=3168558&APPID=6fb692f7f116da3300853ca46962f8b5
320448,Bulanik,http://api.openweathermap.org/data/2.5/weather?id=320448&APPID=6fb692f7f116da3300853ca46962f8b5
6359161,Viniegra de Arriba,http://api.openweathermap.org/data/2.5/weather?id=6359161&APPID=6fb692f7f116da3300853ca46962f8b5
1699782,Miaray,http://api.openweathermap.org/data/2.5/weather?id=1699782&APPID=6fb692f7f116da3300853ca46962f8b5
3578818,Mazeau,http://api.openweathermap.org/data/2.5/weather?id=3578818&APPID=6fb692f7f116da3300853ca46962f8b5
2175376,Blair Athol,http://api.openweathermap.org/data/2.5/weather?id=2175376&APPID=6fb692f7f116da3300853ca46962f8b5
2823824,Tauer,http://api.openweathermap.org/data/2.5/weather?id=2823824&APPID=6fb692f7f116da3300853ca46962f8b5
7287578,Wildhaus,http://api.openweathermap.org/data/2.5/weather?id=7287578&APPID=6fb692f7f116da3300853ca46962f8b5
6615947,Saint-Flour,http://api.openweathermap.org/data/2.5/weather?id=6615947&APPID=6fb692f7f116da3300853ca46962f8b5
1909627,Xiaofayi,http://api.openweathermap.org/data/2.5/weather?id=1909627&APPID=6fb692f7f116da3300853ca46962f8b5
2176245,Belrose,http://api.openweathermap.org/data/2.5/weather?id=2176245&APPID=6fb692f7f116da3300853ca46962f8b5
2974817,Serres-Gaston,http://api.openweathermap.org/data/2.5/weather?id=2974817&APPID=6fb692f7f116da3300853ca46962f8b5
1817776,Baibu,http://api.openweathermap.org/data/2.5/weather?id=1817776&APPID=6fb692f7f116da3300853ca46962f8b5
3310670,Carrickroe,http://api.openweathermap.org/data/2.5/weather?id=3310670&APPID=6fb692f7f116da3300853ca46962f8b5
5338866,Colusa,http://api.openweathermap.org/data/2.5/weather?id=5338866&APPID=6fb692f7f116da3300853ca46962f8b5
6360036,Frechilla,http://api.openweathermap.org/data/2.5/weather?id=6360036&APPID=6fb692f7f116da3300853ca46962f8b5
4343313,Terrebonne Parish,http://api.openweathermap.org/data/2.5/weather?id=4343313&APPID=6fb692f7f116da3300853ca46962f8b5
1606030,Surin,http://api.openweathermap.org/data/2.5/weather?id=1606030&APPID=6fb692f7f116da3300853ca46962f8b5
3105442,Villamandos,http://api.openweathermap.org/data/2.5/weather?id=3105442&APPID=6fb692f7f116da3300853ca46962f8b5
3092044,Michalowice,http://api.openweathermap.org/data/2.5/weather?id=3092044&APPID=6fb692f7f116da3300853ca46962f8b5
5780020,Providence,http://api.openweathermap.org/data/2.5/weather?id=5780020&APPID=6fb692f7f116da3300853ca46962f8b5
3208118,Schoeffengrund,http://api.openweathermap.org/data/2.5/weather?id=3208118&APPID=6fb692f7f116da3300853ca46962f8b5
2147545,Tallygaroopna,http://api.openweathermap.org/data/2.5/weather?id=2147545&APPID=6fb692f7f116da3300853ca46962f8b5
3167442,SantAngelo in Vado,http://api.openweathermap.org/data/2.5/weather?id=3167442&APPID=6fb692f7f116da3300853ca46962f8b5
6554122,Daubach,http://api.openweathermap.org/data/2.5/weather?id=6554122&APPID=6fb692f7f116da3300853ca46962f8b5
2153292,Piangil,http://api.openweathermap.org/data/2.5/weather?id=2153292&APPID=6fb692f7f116da3300853ca46962f8b5
2854149,Pfeffenhausen,http://api.openweathermap.org/data/2.5/weather?id=2854149&APPID=6fb692f7f116da3300853ca46962f8b5
3566062,Provincia de Camagüey,http://api.openweathermap.org/data/2.5/weather?id=3566062&APPID=6fb692f7f116da3300853ca46962f8b5
5194100,Honey Brook,http://api.openweathermap.org/data/2.5/weather?id=5194100&APPID=6fb692f7f116da3300853ca46962f8b5
6553674,Düngenheim,http://api.openweathermap.org/data/2.5/weather?id=6553674&APPID=6fb692f7f116da3300853ca46962f8b5
3680616,Iles,http://api.openweathermap.org/data/2.5/weather?id=3680616&APPID=6fb692f7f116da3300853ca46962f8b5
2546466,Ikhorbane,http://api.openweathermap.org/data/2.5/weather?id=2546466&APPID=6fb692f7f116da3300853ca46962f8b5
3125547,Cebrones del Rio,http://api.openweathermap.org/data/2.5/weather?id=3125547&APPID=6fb692f7f116da3300853ca46962f8b5
2785423,Tintigny,http://api.openweathermap.org/data/2.5/weather?id=2785423&APPID=6fb692f7f116da3300853ca46962f8b5
2612823,Spentrup,http://api.openweathermap.org/data/2.5/weather?id=2612823&APPID=6fb692f7f116da3300853ca46962f8b5
2961231,Termonfeckin,http://api.openweathermap.org/data/2.5/weather?id=2961231&APPID=6fb692f7f116da3300853ca46962f8b5
4654953,Rutherford,http://api.openweathermap.org/data/2.5/weather?id=4654953&APPID=6fb692f7f116da3300853ca46962f8b5
5320800,Whiteriver,http://api.openweathermap.org/data/2.5/weather?id=5320800&APPID=6fb692f7f116da3300853ca46962f8b5
5052916,Willmar,http://api.openweathermap.org/data/2.5/weather?id=5052916&APPID=6fb692f7f116da3300853ca46962f8b5
4166776,Ocoee,http://api.openweathermap.org/data/2.5/weather?id=4166776&APPID=6fb692f7f116da3300853ca46962f8b5
2924412,Friemar,http://api.openweathermap.org/data/2.5/weather?id=2924412&APPID=6fb692f7f116da3300853ca46962f8b5
6432822,Saint-Coulomb,http://api.openweathermap.org/data/2.5/weather?id=6432822&APPID=6fb692f7f116da3300853ca46962f8b5
683637,Brosteni,http://api.openweathermap.org/data/2.5/weather?id=683637&APPID=6fb692f7f116da3300853ca46962f8b5
5026478,Fillmore County,http://api.openweathermap.org/data/2.5/weather?id=5026478&APPID=6fb692f7f116da3300853ca46962f8b5
3462601,Gandu,http://api.openweathermap.org/data/2.5/weather?id=3462601&APPID=6fb692f7f116da3300853ca46962f8b5
2922346,Gastriege,http://api.openweathermap.org/data/2.5/weather?id=2922346&APPID=6fb692f7f116da3300853ca46962f8b5
1595484,Phatthana Nikhom,http://api.openweathermap.org/data/2.5/weather?id=1595484&APPID=6fb692f7f116da3300853ca46962f8b5
3080476,Zblewo,http://api.openweathermap.org/data/2.5/weather?id=3080476&APPID=6fb692f7f116da3300853ca46962f8b5
5121009,Holland Cove,http://api.openweathermap.org/data/2.5/weather?id=5121009&APPID=6fb692f7f116da3300853ca46962f8b5
521739,Nikol’skoye,http://api.openweathermap.org/data/2.5/weather?id=521739&APPID=6fb692f7f116da3300853ca46962f8b5
1785238,Zhanghuban,http://api.openweathermap.org/data/2.5/weather?id=1785238&APPID=6fb692f7f116da3300853ca46962f8b5
7871965,Altheim,http://api.openweathermap.org/data/2.5/weather?id=7871965&APPID=6fb692f7f116da3300853ca46962f8b5
7569439,Bengga,http://api.openweathermap.org/data/2.5/weather?id=7569439&APPID=6fb692f7f116da3300853ca46962f8b5
5777244,Lewiston,http://api.openweathermap.org/data/2.5/weather?id=5777244&APPID=6fb692f7f116da3300853ca46962f8b5
3688170,Cabrera,http://api.openweathermap.org/data/2.5/weather?id=3688170&APPID=6fb692f7f116da3300853ca46962f8b5
2263715,Rossio ao Sul do Tejo,http://api.openweathermap.org/data/2.5/weather?id=2263715&APPID=6fb692f7f116da3300853ca46962f8b5
6553853,Rengsdorf,http://api.openweathermap.org/data/2.5/weather?id=6553853&APPID=6fb692f7f116da3300853ca46962f8b5
3115167,Olicio,http://api.openweathermap.org/data/2.5/weather?id=3115167&APPID=6fb692f7f116da3300853ca46962f8b5
2051187,Xiangrong,http://api.openweathermap.org/data/2.5/weather?id=2051187&APPID=6fb692f7f116da3300853ca46962f8b5
2513320,Navalpino,http://api.openweathermap.org/data/2.5/weather?id=2513320&APPID=6fb692f7f116da3300853ca46962f8b5
4248751,Saint Clair County,http://api.openweathermap.org/data/2.5/weather?id=4248751&APPID=6fb692f7f116da3300853ca46962f8b5
2645155,Knighton,http://api.openweathermap.org/data/2.5/weather?id=2645155&APPID=6fb692f7f116da3300853ca46962f8b5
3177088,Provincia di Ferrara,http://api.openweathermap.org/data/2.5/weather?id=3177088&APPID=6fb692f7f116da3300853ca46962f8b5
5012748,Tuscola County,http://api.openweathermap.org/data/2.5/weather?id=5012748&APPID=6fb692f7f116da3300853ca46962f8b5
2143225,Wolvi,http://api.openweathermap.org/data/2.5/weather?id=2143225&APPID=6fb692f7f116da3300853ca46962f8b5
2881154,Langenbernsdorf,http://api.openweathermap.org/data/2.5/weather?id=2881154&APPID=6fb692f7f116da3300853ca46962f8b5
6361091,Bayubas de Arriba,http://api.openweathermap.org/data/2.5/weather?id=6361091&APPID=6fb692f7f116da3300853ca46962f8b5
4713813,Nassau Bay,http://api.openweathermap.org/data/2.5/weather?id=4713813&APPID=6fb692f7f116da3300853ca46962f8b5
6454487,Riom,http://api.openweathermap.org/data/2.5/weather?id=6454487&APPID=6fb692f7f116da3300853ca46962f8b5
7602612,Hohe Börde,http://api.openweathermap.org/data/2.5/weather?id=7602612&APPID=6fb692f7f116da3300853ca46962f8b5
3127287,Cabanas de Polendos,http://api.openweathermap.org/data/2.5/weather?id=3127287&APPID=6fb692f7f116da3300853ca46962f8b5
4034821,Mata-Utu,http://api.openweathermap.org/data/2.5/weather?id=4034821&APPID=6fb692f7f116da3300853ca46962f8b5
1495859,Ostrovskaya Ploshchadka,http://api.openweathermap.org/data/2.5/weather?id=1495859&APPID=6fb692f7f116da3300853ca46962f8b5
7780449,Ciekek,http://api.openweathermap.org/data/2.5/weather?id=7780449&APPID=6fb692f7f116da3300853ca46962f8b5
4348599,Bethesda,http://api.openweathermap.org/data/2.5/weather?id=4348599&APPID=6fb692f7f116da3300853ca46962f8b5
7679680,Baique,http://api.openweathermap.org/data/2.5/weather?id=7679680&APPID=6fb692f7f116da3300853ca46962f8b5
5730183,Happy Valley,http://api.openweathermap.org/data/2.5/weather?id=5730183&APPID=6fb692f7f116da3300853ca46962f8b5
1271130,Gobindpur,http://api.openweathermap.org/data/2.5/weather?id=1271130&APPID=6fb692f7f116da3300853ca46962f8b5
3669469,San Juan del Cesar,http://api.openweathermap.org/data/2.5/weather?id=3669469&APPID=6fb692f7f116da3300853ca46962f8b5
6557088,Kirchheim,http://api.openweathermap.org/data/2.5/weather?id=6557088&APPID=6fb692f7f116da3300853ca46962f8b5
148842,Wete,http://api.openweathermap.org/data/2.5/weather?id=148842&APPID=6fb692f7f116da3300853ca46962f8b5
3019536,Estillac,http://api.openweathermap.org/data/2.5/weather?id=3019536&APPID=6fb692f7f116da3300853ca46962f8b5
3125830,Castilfale,http://api.openweathermap.org/data/2.5/weather?id=3125830&APPID=6fb692f7f116da3300853ca46962f8b5
4754686,Crewe,http://api.openweathermap.org/data/2.5/weather?id=4754686&APPID=6fb692f7f116da3300853ca46962f8b5
706803,Karapyshi,http://api.openweathermap.org/data/2.5/weather?id=706803&APPID=6fb692f7f116da3300853ca46962f8b5
674636,Loamnes,http://api.openweathermap.org/data/2.5/weather?id=674636&APPID=6fb692f7f116da3300853ca46962f8b5
6453767,Dijon,http://api.openweathermap.org/data/2.5/weather?id=6453767&APPID=6fb692f7f116da3300853ca46962f8b5
1917290,Daba,http://api.openweathermap.org/data/2.5/weather?id=1917290&APPID=6fb692f7f116da3300853ca46962f8b5
3089553,Pajeczno,http://api.openweathermap.org/data/2.5/weather?id=3089553&APPID=6fb692f7f116da3300853ca46962f8b5
6559288,Neustadt/Harz,http://api.openweathermap.org/data/2.5/weather?id=6559288&APPID=6fb692f7f116da3300853ca46962f8b5
7920501,Pangatikan,http://api.openweathermap.org/data/2.5/weather?id=7920501&APPID=6fb692f7f116da3300853ca46962f8b5
2942999,Bruschied,http://api.openweathermap.org/data/2.5/weather?id=2942999&APPID=6fb692f7f116da3300853ca46962f8b5
1192691,Pānchgaon,http://api.openweathermap.org/data/2.5/weather?id=1192691&APPID=6fb692f7f116da3300853ca46962f8b5
2976548,Saint-Yorre,http://api.openweathermap.org/data/2.5/weather?id=2976548&APPID=6fb692f7f116da3300853ca46962f8b5
2829218,Stedesdorf,http://api.openweathermap.org/data/2.5/weather?id=2829218&APPID=6fb692f7f116da3300853ca46962f8b5
2948725,Birgel,http://api.openweathermap.org/data/2.5/weather?id=2948725&APPID=6fb692f7f116da3300853ca46962f8b5
8073162,Dowan,http://api.openweathermap.org/data/2.5/weather?id=8073162&APPID=6fb692f7f116da3300853ca46962f8b5
455890,Saldus,http://api.openweathermap.org/data/2.5/weather?id=455890&APPID=6fb692f7f116da3300853ca46962f8b5
454407,Vecpils,http://api.openweathermap.org/data/2.5/weather?id=454407&APPID=6fb692f7f116da3300853ca46962f8b5
6060745,Lougheed,http://api.openweathermap.org/data/2.5/weather?id=6060745&APPID=6fb692f7f116da3300853ca46962f8b5
6362898,Plasencia de Jalón,http://api.openweathermap.org/data/2.5/weather?id=6362898&APPID=6fb692f7f116da3300853ca46962f8b5
3375941,Skeldon,http://api.openweathermap.org/data/2.5/weather?id=3375941&APPID=6fb692f7f116da3300853ca46962f8b5
3665992,Villagarzon,http://api.openweathermap.org/data/2.5/weather?id=3665992&APPID=6fb692f7f116da3300853ca46962f8b5
3117317,Marzaniella,http://api.openweathermap.org/data/2.5/weather?id=3117317&APPID=6fb692f7f116da3300853ca46962f8b5
6553727,Tellig,http://api.openweathermap.org/data/2.5/weather?id=6553727&APPID=6fb692f7f116da3300853ca46962f8b5
2111049,Shiogama,http://api.openweathermap.org/data/2.5/weather?id=2111049&APPID=6fb692f7f116da3300853ca46962f8b5
660437,Byskatan,http://api.openweathermap.org/data/2.5/weather?id=660437&APPID=6fb692f7f116da3300853ca46962f8b5
6547285,Marrakech,http://api.openweathermap.org/data/2.5/weather?id=6547285&APPID=6fb692f7f116da3300853ca46962f8b5
2651795,Crynant,http://api.openweathermap.org/data/2.5/weather?id=2651795&APPID=6fb692f7f116da3300853ca46962f8b5
2967570,Vrigne-aux-Bois,http://api.openweathermap.org/data/2.5/weather?id=2967570&APPID=6fb692f7f116da3300853ca46962f8b5
3667373,Tasco,http://api.openweathermap.org/data/2.5/weather?id=3667373&APPID=6fb692f7f116da3300853ca46962f8b5
3199744,Gradacac,http://api.openweathermap.org/data/2.5/weather?id=3199744&APPID=6fb692f7f116da3300853ca46962f8b5
6360940,Veganzones,http://api.openweathermap.org/data/2.5/weather?id=6360940&APPID=6fb692f7f116da3300853ca46962f8b5
4782167,Roanoke,http://api.openweathermap.org/data/2.5/weather?id=4782167&APPID=6fb692f7f116da3300853ca46962f8b5
3658195,Provincia de El Oro,http://api.openweathermap.org/data/2.5/weather?id=3658195&APPID=6fb692f7f116da3300853ca46962f8b5
1817549,Baima,http://api.openweathermap.org/data/2.5/weather?id=1817549&APPID=6fb692f7f116da3300853ca46962f8b5
6555102,Hefersweiler,http://api.openweathermap.org/data/2.5/weather?id=6555102&APPID=6fb692f7f116da3300853ca46962f8b5
1791773,Wanquan,http://api.openweathermap.org/data/2.5/weather?id=1791773&APPID=6fb692f7f116da3300853ca46962f8b5
2514554,Los Palacios,http://api.openweathermap.org/data/2.5/weather?id=2514554&APPID=6fb692f7f116da3300853ca46962f8b5
6355480,Pinós (el)/Pinoso,http://api.openweathermap.org/data/2.5/weather?id=6355480&APPID=6fb692f7f116da3300853ca46962f8b5
2809138,Wiesloch,http://api.openweathermap.org/data/2.5/weather?id=2809138&APPID=6fb692f7f116da3300853ca46962f8b5
3436108,Barrio Nuevo,http://api.openweathermap.org/data/2.5/weather?id=3436108&APPID=6fb692f7f116da3300853ca46962f8b5
3175965,Gradara,http://api.openweathermap.org/data/2.5/weather?id=3175965&APPID=6fb692f7f116da3300853ca46962f8b5
5203211,New Kensington,http://api.openweathermap.org/data/2.5/weather?id=5203211&APPID=6fb692f7f116da3300853ca46962f8b5
3077862,Chabarovice,http://api.openweathermap.org/data/2.5/weather?id=3077862&APPID=6fb692f7f116da3300853ca46962f8b5
2789480,Ouffet,http://api.openweathermap.org/data/2.5/weather?id=2789480&APPID=6fb692f7f116da3300853ca46962f8b5
1688238,Santa Cruz,http://api.openweathermap.org/data/2.5/weather?id=1688238&APPID=6fb692f7f116da3300853ca46962f8b5
1816093,Cangqian,http://api.openweathermap.org/data/2.5/weather?id=1816093&APPID=6fb692f7f116da3300853ca46962f8b5
2755009,Haaren,http://api.openweathermap.org/data/2.5/weather?id=2755009&APPID=6fb692f7f116da3300853ca46962f8b5
3178574,Civitella del Tronto,http://api.openweathermap.org/data/2.5/weather?id=3178574&APPID=6fb692f7f116da3300853ca46962f8b5
726885,Obshtina Stambolovo,http://api.openweathermap.org/data/2.5/weather?id=726885&APPID=6fb692f7f116da3300853ca46962f8b5
1998386,Wuzhu,http://api.openweathermap.org/data/2.5/weather?id=1998386&APPID=6fb692f7f116da3300853ca46962f8b5
2920634,Giekau,http://api.openweathermap.org/data/2.5/weather?id=2920634&APPID=6fb692f7f116da3300853ca46962f8b5
3125354,Cerezo de Arriba,http://api.openweathermap.org/data/2.5/weather?id=3125354&APPID=6fb692f7f116da3300853ca46962f8b5
6426985,Paulhe,http://api.openweathermap.org/data/2.5/weather?id=6426985&APPID=6fb692f7f116da3300853ca46962f8b5
5736378,Lents,http://api.openweathermap.org/data/2.5/weather?id=5736378&APPID=6fb692f7f116da3300853ca46962f8b5
3127543,Bueras,http://api.openweathermap.org/data/2.5/weather?id=3127543&APPID=6fb692f7f116da3300853ca46962f8b5
6095751,Oxbow,http://api.openweathermap.org/data/2.5/weather?id=6095751&APPID=6fb692f7f116da3300853ca46962f8b5
2841392,Sarnstall,http://api.openweathermap.org/data/2.5/weather?id=2841392&APPID=6fb692f7f116da3300853ca46962f8b5
607843,Orda,http://api.openweathermap.org/data/2.5/weather?id=607843&APPID=6fb692f7f116da3300853ca46962f8b5
667046,Sinesti,http://api.openweathermap.org/data/2.5/weather?id=667046&APPID=6fb692f7f116da3300853ca46962f8b5
6548791,Trossin,http://api.openweathermap.org/data/2.5/weather?id=6548791&APPID=6fb692f7f116da3300853ca46962f8b5
686966,Zhytomyrs’ka Oblast’,http://api.openweathermap.org/data/2.5/weather?id=686966&APPID=6fb692f7f116da3300853ca46962f8b5
4991470,Eagle River,http://api.openweathermap.org/data/2.5/weather?id=4991470&APPID=6fb692f7f116da3300853ca46962f8b5
3595801,Municipio de Escuintla,http://api.openweathermap.org/data/2.5/weather?id=3595801&APPID=6fb692f7f116da3300853ca46962f8b5
3748736,Greathead,http://api.openweathermap.org/data/2.5/weather?id=3748736&APPID=6fb692f7f116da3300853ca46962f8b5
6431462,Tavel,http://api.openweathermap.org/data/2.5/weather?id=6431462&APPID=6fb692f7f116da3300853ca46962f8b5
105072,Khamis Mushayt,http://api.openweathermap.org/data/2.5/weather?id=105072&APPID=6fb692f7f116da3300853ca46962f8b5
1502422,Kosh-Agach,http://api.openweathermap.org/data/2.5/weather?id=1502422&APPID=6fb692f7f116da3300853ca46962f8b5
3621184,Turrialba,http://api.openweathermap.org/data/2.5/weather?id=3621184&APPID=6fb692f7f116da3300853ca46962f8b5
6447134,Istres,http://api.openweathermap.org/data/2.5/weather?id=6447134&APPID=6fb692f7f116da3300853ca46962f8b5
6356375,Bugedo,http://api.openweathermap.org/data/2.5/weather?id=6356375&APPID=6fb692f7f116da3300853ca46962f8b5
2833511,Segnitz,http://api.openweathermap.org/data/2.5/weather?id=2833511&APPID=6fb692f7f116da3300853ca46962f8b5
624812,Napalki,http://api.openweathermap.org/data/2.5/weather?id=624812&APPID=6fb692f7f116da3300853ca46962f8b5
2899278,Hoort,http://api.openweathermap.org/data/2.5/weather?id=2899278&APPID=6fb692f7f116da3300853ca46962f8b5
7035985,Ketuwan,http://api.openweathermap.org/data/2.5/weather?id=7035985&APPID=6fb692f7f116da3300853ca46962f8b5
